id;nombre;apellido;equipo;plan;categoria;fecha;distrito;vendedor;correo;promocion;monto_venta;descuento;total_con_descuento
ENT2024-01597;Pablo;Morales;Samsung Galaxy S24;Postpago 100GB;Prepago;2024-08-31;Santiago de Surco;Vendedor 30;pablo.morales2@entel.pe;;446.63;0.1;401.97
ENT2024-01598;  Héctor  ;Carrasco;iPhone 14;Postpago 50GB;Empresa;2024-12-25;La Molina;Vendedor 41;;Bonificación 50GB;4158.14;0;4158.14
ENT2024-01599;  Juan  ;  Hernández  ;iPhone 14;Hogar Fibra 500Mbps;Empresa;2024-06-21;Villa María del Triunfo;Vendedor 07;juan.hernández2@entel.pe;Descuento 20%;7112.72;0.1;6401.45
ENT2024-01600;Raúl;Castillo;Xiaomi Redmi Note 13;Hogar Fibra 500Mbps;Prepago;2024-01-12;Pueblo Libre;Vendedor 40;raúl.castillo4@entel.pe;Instalación gratis;197.21;0.2;157.77
ENT2024-01601;  Claudia  ;Carrasco;Router 5G Entel;Hogar Fibra 200Mbps;Hogar;30/08/2024;  Jesús María  ;Vendedor 17;claudia.carrasco@entel.pe;Bonificación 50GB;937.98;0.2;750.38
ENT2024-01602;  Beatriz  ;Medina;Xiaomi 13T;Hogar Fibra 200Mbps;Empresa;2024-01-21;Jesús María;Vendedor 49;beatriz.medina@entel.pe;Mes gratis;5576.5;0.1;5018.85
ENT2024-01603;  Gonzalo  ;  Peña  ;Laptop HP 15;Prepago 30GB;Hogar;2024-10-30;Lima;Vendedor 11;gonzalo.pena@entel.pe;Descuento 20%;1452.21;0.2;1161.77
ENT2024-01604;Elena;Cáceres;Router 5G Entel;Prepago 10GB;Prepago;2024-03-07;  Surquillo  ;Vendedor 22;elena.cáceres@entel.pe;Sin promo;498.37;0;498.37
ENT2024-01605;  Miguel  ;  Castillo  ;Laptop HP 15;Postpago Ilimitado;Empresa;2024-08-22;Callao;Vendedor 11;miguel.castillo@entel.pe;Instalación gratis;5042.13;0;5042.13
ENT2024-01606;  Juan  ;Ponce;Xiaomi Redmi Note 13;Prepago 10GB;Prepago;03/06/2024;Comas;Vendedor 06;juan.ponce@entel.pe;Descuento 20%;235.39;0.2;188.31
ENT2024-01607;Natalia;Díaz;iPhone 14;Postpago 100GB;Prepago;2024-03-19;  Surquillo  ;Vendedor 36;natalia.díaz4@entel.pe;Bonificación 50GB;328.97;0.1;296.07
ENT2024-01608;  Juan  ;  Herrera  ;Xiaomi Redmi Note 13;Empresa 200GB;Postpago;2024-08-29;Cercado de Lima;Vendedor 44;juan.herrera@entel.pe;Roaming gratis 1 mes;1899.29;0.5;949.64
ENT2024-01609;Agustín;Díaz;Xiaomi 13T;Hogar Fibra 200Mbps;Hogar;2024-12-27;Jesús María;Vendedor 49;agustín.díaz2@entel.pe;Mes gratis;1686.54;0;1686.54
ENT2024-01610;Óscar;Flores;Samsung A54;Postpago Ilimitado;Hogar;2024-06-16;Comas;Vendedor 44;óscar.flores2@entel.pe;Roaming gratis 1 mes;1391.39;0;1391.39
ENT2024-01611;Beatriz;Chávez;Oppo Reno10;Postpago 100GB;Empresa;2024-09-07;  Surquillo  ;Vendedor 48;beatriz.chávez@entel.pe;Sin promo;6514.1;0;6514.1
ENT2024-01612;Sofía;  Cáceres  ;Xiaomi Redmi Note 13;Prepago 10GB;Empresa;2024-07-04;Carabayllo;Vendedor 33;sofía.cáceres@entel.pe;Sin promo;5722.99;0;5722.99
ENT2024-01613;  Camila  ;Cáceres;Laptop HP 15;Hogar Fibra 200Mbps;Postpago;2024-11-26;  Jesús María  ;Vendedor 09;camila.cáceres2@entel.pe;Instalación gratis;2273.3;0.1;2045.97
ENT2024-01614;  Carmen  ;  López  ;Motorola Moto G54;Prepago 30GB;Hogar;17/02/2024;Carabayllo;Vendedor 25;carmen.lópez@entel.pe;Descuento 20%;1283.34;0.1;1155.01
ENT2024-01615;Iván;  Vargas  ;Huawei P60;Prepago 30GB;Hogar;2024-12-11;Magdalena del Mar;Vendedor 03;iván.vargas@entel.pe;2x1 accesorios;1912.53;0.2;1530.02
ENT2024-01616;Gonzalo;Sánchez;Xiaomi Redmi Note 13;Hogar Fibra 200Mbps;Postpago;2024-08-26;San Isidro;Vendedor 23;gonzalo.sánchez3@entel.pe;Mes gratis;1237.99;0.1;1114.19
ENT2024-01617;  Raquel  ;  Chávez  ;Laptop HP 15;Postpago 50GB;Prepago;2024-06-12;  Santiago de Surco  ;Vendedor 37;raquel.chávez2@entel.pe;Roaming gratis 1 mes;291.33;0.1;262.2
ENT2024-01618;Emilio;Arias;Samsung Galaxy S24;Hogar Fibra 500Mbps;Hogar;2024-08-04;Miraflores;Vendedor 20;emilio.arias2@entel.pe;Roaming gratis 1 mes;873.31;0.5;436.66
ENT2024-01619;Paola;Cruzado;Router 4G Entel;Postpago 100GB;Hogar;2024-09-14;San Juan de Lurigancho;Vendedor 50;paola.cruzado@entel.pe;Instalación gratis;1833.08;0.5;916.54
ENT2024-01620;  Felipe  ;Medina;Tablet Samsung Tab A8;Empresa 200GB;Postpago;2024-04-01;  Chorrillos  ;Vendedor 35;felipe.medina2@entel.pe;Roaming gratis 1 mes;1992.93;0.5;996.46
ENT2024-01621;Emilio;  Pérez  ;Xiaomi Redmi Note 13;Postpago 50GB;Empresa;2024-12-28;Ate;Vendedor 17;emilio.pérez2@entel.pe;Descuento 50% en 3 meses;7501.56;0;7501.56
ENT2024-01622;  Patricia  ;Luna;Router 5G Entel;Hogar Fibra 500Mbps;Hogar;2024-01-25;Pueblo Libre;Vendedor 19;patricia.luna@entel.pe;Sin promo;1421.93;0;1421.93
ENT2024-01623;Jorge;  Navarro  ;Xiaomi 13T;Empresa 200GB;Postpago;2024-11-02;Surquillo;Vendedor 24;jorge.navarro@entel.pe;2x1 accesorios;2615.21;0;2615.21
ENT2024-01624;  Iván  ;Medina;Router 4G Entel;Prepago 30GB;Postpago;2024-10-04;San Martín de Porres;Vendedor 12;iván.medina@entel.pe;2x1 accesorios;2720.2;0.1;2448.18
ENT2024-01625;Raúl;Valdivia;Samsung Galaxy S24;Hogar Fibra 500Mbps;Empresa;01/06/2024;Villa María del Triunfo;Vendedor 03;raúl.valdivia2@entel.pe;;3077.31;0.2;2461.85
ENT2024-01626;Raúl;  Hidalgo  ;Samsung Galaxy S24;Hogar Fibra 200Mbps;Prepago;2024-03-30;  San Isidro  ;Vendedor 35;raúl.hidalgo@entel.pe;Mes gratis;405.81;0.2;324.65
ENT2024-01627;  Andrés  ;Hidalgo;Xiaomi Redmi Note 13;Hogar Fibra 500Mbps;Hogar;2024-05-20;San Juan de Lurigancho;Vendedor 30;andrés.hidalgo@entel.pe;Descuento 50% en 3 meses;1251.34;0.5;625.67
ENT2024-01628;  Adrián  ;  Reyes  ;Infinix Note 40;Hogar Fibra 500Mbps;Postpago;2024-02-09;Carabayllo;Vendedor 24;adrián.reyes2@entel.pe;Sin promo;1287.26;0.5;643.63
ENT2024-01629;Daniel;Cáceres;Router 5G Entel;Postpago 100GB;Hogar;2024-09-19;El Agustino;Vendedor 06;daniel.cáceres2@entel.pe;Bonificación 50GB;1590.69;0.1;1431.62
ENT2024-01630;Alvaro;Cruzado;Huawei P60;Hogar Fibra 200Mbps;Hogar;2024-01-12;Barranco;Vendedor 48;alvaro.cruzado2@entel.pe;2x1 accesorios;1005.13;0.1;904.62
ENT2024-01631;Adrián;Tapia;Router 5G Entel;Postpago 100GB;Hogar;2024-02-29;San Borja;Vendedor 37;adrián.tapia@entel.pe;2x1 accesorios;1068.69;0.1;961.82
ENT2024-01632;Elena;  Luna  ;Oppo Reno10;Prepago 10GB;Postpago;2024-07-10;Ate;Vendedor 31;elena.luna3@entel.pe;Descuento 50% en 3 meses;1698.61;0.5;849.3
ENT2024-01633;Nahuel;Peña;Huawei P60;Postpago Ilimitado;Empresa;2024-09-13;Surquillo;Vendedor 03;nahuel.pena2@entel.pe;Roaming gratis 1 mes;6369.42;0.5;3184.71
ENT2024-01634;Ana;  Mejía  ;Huawei P60;Prepago 30GB;Postpago;2024-07-27;San Borja;Vendedor 02;ana.mejía2@entel.pe;Roaming gratis 1 mes;1172.38;0;1172.38
ENT2024-01635;Bruno;Flores;Huawei P60;Prepago 30GB;Hogar;2024-11-02;Villa María del Triunfo;Vendedor 21;bruno.flores3@entel.pe;Mes gratis;1272.03;0;1272.03
ENT2024-01636;  Sofía  ;  Cruz  ;Samsung Galaxy S24;Empresa 200GB;Prepago;2024-02-02;  Villa El Salvador  ;Vendedor 19;sofía.cruz@entel.pe;Instalación gratis;449.38;0.1;404.44
ENT2024-01637;Claudia;Valdivia;Router 4G Entel;Empresa 200GB;Hogar;2024-08-31;Cercado de Lima;Vendedor 01;claudia.valdivia@entel.pe;Bonificación 50GB;1239.25;0.1;1115.32
ENT2024-01638;  Ricardo  ;  Salazar  ;Samsung A54;Hogar Fibra 500Mbps;Prepago;24/08/2024;El Agustino;Vendedor 32;ricardo.salazar2@entel.pe;Descuento 50% en 3 meses;410.91;0;410.91
ENT2024-01639;Mónica;De la Cruz;Xiaomi Redmi Note 13;Hogar Fibra 200Mbps;Empresa;2024-07-25;Miraflores;Vendedor 43;mónica.delacruz@entel.pe;Mes gratis;5695.37;0.2;4556.3
ENT2024-01640;  Alvaro  ;Navarro;Oppo Reno10;Empresa 200GB;Postpago;2024-04-16;El Agustino;Vendedor 34;alvaro.navarro@entel.pe;Bonificación 50GB;1894.56;0;1894.56
ENT2024-01641;  Elena  ;Mendoza;Laptop HP 15;Empresa 200GB;Hogar;2024-12-11;Pueblo Libre;Vendedor 02;elena.mendoza2@entel.pe;;925.88;0.1;833.29
ENT2024-01642;Camila;Olivares;Xiaomi Redmi Note 13;;Hogar;2024-07-31;  Lima  ;Vendedor 49;camila.olivares@entel.pe;2x1 accesorios;1117.89;0.1;1006.1
ENT2024-01643;  Sandra  ;Cruzado;Xiaomi 13T;Prepago 10GB;Hogar;2024-10-02;  Santiago de Surco  ;Vendedor 25;sandra.cruzado@entel.pe;Mes gratis;1483.32;0.2;1186.66
ENT2024-01644;Pedro;Chávez;Motorola Moto G54;Prepago 10GB;Postpago;2024-10-19;Comas;Vendedor 12;pedro.chávez3@entel.pe;Descuento 20%;2464.98;0.2;1971.98
ENT2024-01645;Marco;Molina;Router 5G Entel;Hogar Fibra 200Mbps;Hogar;2024-06-29;San Borja;Vendedor 27;marco.molina@entel.pe;2x1 accesorios;1427.4;0.2;1141.92
ENT2024-01646;  Fernando  ;  Molina  ;Samsung A54;Postpago 100GB;Empresa;2024-09-14;Cercado de Lima;Vendedor 35;fernando.molina@entel.pe;Roaming gratis 1 mes;6850.45;0.1;6165.4
ENT2024-01647;Sofía;  Chávez  ;Xiaomi 13T;Hogar Fibra 500Mbps;Empresa;2024-08-18;Barranco;Vendedor 12;sofía.chávez3@entel.pe;Roaming gratis 1 mes;3871.07;0.5;1935.54
ENT2024-01648;Rosa;García;Oppo Reno10;Empresa 200GB;Hogar;2024-12-01;Barranco;Vendedor 44;rosa.garcía2@entel.pe;Mes gratis;1978.04;0.1;1780.24
ENT2024-01649;Óscar;Olivares;Router 4G Entel;Hogar Fibra 200Mbps;Hogar;2024-07-29;San Borja;Vendedor 41;óscar.olivares@entel.pe;Sin promo;966.49;0;966.49
ENT2024-01650;Camila;Cruz;Xiaomi Redmi Note 13;Postpago 100GB;Hogar;2024-01-12;Carabayllo;Vendedor 40;camila.cruz2@entel.pe;Descuento 50% en 3 meses;1481.44;0.5;740.72
ENT2024-01651;María;Carrasco;Router 4G Entel;Hogar Fibra 500Mbps;Postpago;2024-07-08;Lima;Vendedor 48;maría.carrasco2@entel.pe;Roaming gratis 1 mes;2937.83;0.5;1468.92
ENT2024-01652;  Sandra  ;Paredes;Tablet Samsung Tab A8;;Prepago;22/08/2024;San Juan de Lurigancho;Vendedor 47;sandra.paredes@entel.pe;;401.99;0.5;201
ENT2024-01653;Ana;Herrera;Router 5G Entel;Prepago 10GB;Empresa;2024-03-08;Comas;Vendedor 05;ana.herrera2@entel.pe;Sin promo;7774.46;0.5;3887.23
ENT2024-01654;Lucía;Carrasco;Xiaomi 13T;Hogar Fibra 500Mbps;Prepago;2024-12-16;Villa El Salvador;Vendedor 29;lucía.carrasco@entel.pe;Descuento 50% en 3 meses;323.01;0;323.01
ENT2024-01655;Ana;Arias;Oppo Reno10;Postpago 100GB;Empresa;2024-03-22;  Jesús María  ;Vendedor 30;ana.arias3@entel.pe;Mes gratis;5671.3;0;5671.3
ENT2024-01656;Juan;  Cruzado  ;Samsung Galaxy S24;Hogar Fibra 200Mbps;Hogar;2024-07-16;  San Isidro  ;Vendedor 27;juan.cruzado2@entel.pe;2x1 accesorios;1618.23;0.5;809.12
ENT2024-01657;Felipe;Vega;iPhone 15;Postpago 50GB;Hogar;2024-09-03;El Agustino;Vendedor 04;felipe.vega@entel.pe;2x1 accesorios;1082.26;0.1;974.03
ENT2024-01658;Esteban;  Hidalgo  ;Laptop HP 15;Postpago 50GB;Empresa;2024-07-23;Los Olivos;Vendedor 33;esteban.hidalgo@entel.pe;Instalación gratis;6117.18;0.2;4893.74
ENT2024-01659;Iván;Torres;iPhone 15;;Empresa;2024-10-23;  La Molina  ;Vendedor 47;iván.torres4@entel.pe;Descuento 20%;5709.29;0.5;2854.64
ENT2024-01660;Héctor;Valdivia;Router 4G Entel;Empresa 200GB;Prepago;2024-05-04;Magdalena del Mar;Vendedor 14;héctor.valdivia@entel.pe;2x1 accesorios;413.34;0;413.34
ENT2024-01661;Pedro;Medina;Router 4G Entel;Postpago 100GB;Hogar;2024-12-29;  Magdalena del Mar  ;Vendedor 49;pedro.medina@entel.pe;Descuento 50% en 3 meses;1841.69;0.1;1657.52
ENT2024-01662;Nahuel;Morales;Samsung A54;Prepago 30GB;Hogar;2024-06-18;Pueblo Libre;Vendedor 45;nahuel.morales@entel.pe;2x1 accesorios;1943.7;0.2;1554.96
ENT2024-01663;  Marisol  ;  Suárez  ;Infinix Note 40;Postpago 50GB;Prepago;2024-03-16;  Lince  ;Vendedor 19;marisol.suárez@entel.pe;Sin promo;150.75;0.5;75.38
ENT2024-01664;  Sofía  ;Quispe;Infinix Note 40;Empresa 200GB;Empresa;2024-06-06;  Los Olivos  ;Vendedor 11;sofía.quispe@entel.pe;2x1 accesorios;7592.93;0.5;3796.46
ENT2024-01665;Andrea;  Fajardo  ;Xiaomi 13T;Prepago 30GB;Prepago;2024-12-21;  Santiago de Surco  ;Vendedor 10;andrea.fajardo2@entel.pe;2x1 accesorios;440.35;0.2;352.28
ENT2024-01666;  Óscar  ;Morales;Router 4G Entel;Prepago 10GB;Postpago;2024-04-18;Ate;Vendedor 20;óscar.morales@entel.pe;Descuento 20%;2596.77;0.5;1298.38
ENT2024-01667;Claudia;García;Huawei P60;Empresa 200GB;Hogar;2024-09-01;Villa El Salvador;Vendedor 11;claudia.garcía@entel.pe;Bonificación 50GB;1941.68;0;1941.68
ENT2024-01668;  Raquel  ;  Vargas  ;Infinix Note 40;Empresa 200GB;Empresa;12/07/2024;Magdalena del Mar;Vendedor 42;raquel.vargas@entel.pe;Descuento 20%;6458.97;0;6458.97
ENT2024-01669;  Gloria  ;Herrera;Xiaomi Redmi Note 13;Hogar Fibra 500Mbps;Hogar;2024-01-08;  Surquillo  ;Vendedor 05;gloria.herrera2@entel.pe;;1075.76;0.1;968.18
ENT2024-01670;  Sofía  ;Castillo;Motorola Moto G54;;Prepago;2024-05-22;Villa El Salvador;Vendedor 50;sofía.castillo@entel.pe;Mes gratis;436.71;0.1;393.04
ENT2024-01671;  Raquel  ;Rojas;Samsung A54;Hogar Fibra 500Mbps;Hogar;2024-10-18;Villa María del Triunfo;Vendedor 01;raquel.rojas@entel.pe;Descuento 50% en 3 meses;1319.78;0.5;659.89
ENT2024-01672;  Renzo  ;Rojas;Samsung A54;Postpago 50GB;Hogar;16/11/2024;La Molina;Vendedor 22;renzo.rojas@entel.pe;Mes gratis;1663.03;0;1663.03
ENT2024-01673;Verónica;  Ortega  ;Oppo Reno10;Postpago 100GB;Postpago;2024-08-16;Ate;Vendedor 34;verónica.ortega2@entel.pe;Descuento 50% en 3 meses;2433.5;0.2;1946.8
ENT2024-01674;Natalia;  Morales  ;Laptop HP 15;Postpago Ilimitado;Prepago;2024-04-26;  Los Olivos  ;Vendedor 46;natalia.morales@entel.pe;Instalación gratis;200.31;0.2;160.25
ENT2024-01675;Ana;López;Infinix Note 40;Prepago 30GB;Empresa;2024-02-16;El Agustino;Vendedor 13;ana.lópez@entel.pe;Mes gratis;7845.33;0.2;6276.26
ENT2024-01676;Andrés;  Reyes  ;;Postpago 50GB;Prepago;2024-04-26;Jesús María;Vendedor 38;andrés.reyes2@entel.pe;Instalación gratis;359.35;0.5;179.68
ENT2024-01677;Pablo;Ramírez;Oppo Reno10;Postpago 50GB;Empresa;20/11/2024;San Isidro;Vendedor 13;pablo.ramírez2@entel.pe;Instalación gratis;4490.69;0.2;3592.55
ENT2024-01678;Jorge;Soto;;Hogar Fibra 500Mbps;Prepago;2024-02-21;  Cercado de Lima  ;Vendedor 38;jorge.soto2@entel.pe;Descuento 50% en 3 meses;342.24;0;342.24
ENT2024-01679;  Beatriz  ;  Navarro  ;Huawei P60;Postpago 50GB;Hogar;2024-02-27;El Agustino;Vendedor 29;;Descuento 50% en 3 meses;1815.36;0.2;1452.29
ENT2024-01680;Claudia;  Pizarro  ;;Hogar Fibra 500Mbps;Postpago;2024-05-08;  Chorrillos  ;Vendedor 39;claudia.pizarro@entel.pe;2x1 accesorios;2219.46;0.1;1997.51
ENT2024-01681;  Laura  ;Pizarro;Xiaomi Redmi Note 13;Empresa 200GB;Hogar;20/09/2024;Comas;Vendedor 42;laura.pizarro@entel.pe;2x1 accesorios;1464.25;0;1464.25
ENT2024-01682;Paola;Vega;Motorola Moto G54;Empresa 200GB;Empresa;2024-12-13;Cercado de Lima;Vendedor 33;paola.vega2@entel.pe;2x1 accesorios;3330.09;0.2;2664.07
ENT2024-01683;  Alvaro  ;Soto;iPhone 15;;Hogar;04/01/2024;Carabayllo;Vendedor 33;alvaro.soto2@entel.pe;Instalación gratis;900.82;0.1;810.74
ENT2024-01684;Laura;Hernández;Xiaomi Redmi Note 13;Postpago 100GB;Hogar;10/12/2024;  Comas  ;Vendedor 07;laura.hernández3@entel.pe;Instalación gratis;1216.14;0;1216.14
ENT2024-01685;  Ricardo  ;  Pizarro  ;Router 4G Entel;Postpago Ilimitado;Prepago;25/02/2024;Jesús María;Vendedor 14;ricardo.pizarro@entel.pe;2x1 accesorios;350.43;0;350.43
ENT2024-01686;Patricia;  Castillo  ;Samsung A54;Hogar Fibra 500Mbps;Postpago;2024-12-16;Comas;Vendedor 40;patricia.castillo2@entel.pe;Descuento 50% en 3 meses;2015.07;0.5;1007.54
ENT2024-01687;Marisol;  Mejía  ;Xiaomi Redmi Note 13;Empresa 200GB;Prepago;2024-04-08;Callao;Vendedor 11;marisol.mejía6@entel.pe;Descuento 20%;484.97;0.2;387.98
ENT2024-01688;Camila;Ponce;Xiaomi Redmi Note 13;Empresa 200GB;Hogar;2024-11-30;Villa El Salvador;Vendedor 27;;2x1 accesorios;1701.41;0.5;850.7
ENT2024-01689;Sofía;Morales;Xiaomi 13T;Prepago 30GB;Empresa;2024-03-15;Comas;Vendedor 22;sofía.morales@entel.pe;Bonificación 50GB;3179;0.1;2861.1
ENT2024-01690;Renzo;Salazar;Xiaomi 13T;Prepago 30GB;Hogar;2024-10-15;Callao;Vendedor 49;renzo.salazar3@entel.pe;Roaming gratis 1 mes;1585.8;0.5;792.9
ENT2024-01691;Juan;Salgado;iPhone 14;Postpago 50GB;Hogar;30/06/2024;  Villa María del Triunfo  ;Vendedor 09;juan.salgado2@entel.pe;Instalación gratis;910;0.5;455
ENT2024-01692;Marco;Suárez;Samsung Galaxy S24;Prepago 10GB;Prepago;2024-12-04;Los Olivos;Vendedor 17;marco.suárez2@entel.pe;2x1 accesorios;469.46;0.5;234.73
ENT2024-01693;  Héctor  ;Rodríguez;Samsung A54;Hogar Fibra 200Mbps;Hogar;15/06/2024;  Cercado de Lima  ;Vendedor 36;héctor.rodríguez@entel.pe;Descuento 50% en 3 meses;1082.34;0.2;865.87
ENT2024-01694;Lucía;  Luna  ;Oppo Reno10;Hogar Fibra 500Mbps;Empresa;2024-02-24;  San Isidro  ;Vendedor 16;lucía.luna2@entel.pe;Descuento 20%;5719.84;0.5;2859.92
ENT2024-01695;Fernando;Hidalgo;Xiaomi 13T;Hogar Fibra 500Mbps;Postpago;2024-12-03;  Callao  ;Vendedor 45;fernando.hidalgo3@entel.pe;Instalación gratis;1895.16;0;1895.16
ENT2024-01696;  Natalia  ;Suárez;Infinix Note 40;Hogar Fibra 200Mbps;Postpago;2024-02-21;  Miraflores  ;Vendedor 41;natalia.suárez2@entel.pe;Bonificación 50GB;1955.2;0.2;1564.16
ENT2024-01697;Verónica;Vega;Samsung A54;Hogar Fibra 500Mbps;Empresa;2024-02-26;Magdalena del Mar;Vendedor 09;verónica.vega@entel.pe;Mes gratis;5696.35;0.2;4557.08
ENT2024-01698;Fernando;Molina;Router 5G Entel;Hogar Fibra 200Mbps;Prepago;2024-03-18;  Ate  ;Vendedor 20;fernando.molina2@entel.pe;Descuento 50% en 3 meses;488.84;0.2;391.07
ENT2024-01699;Sandra;Pérez;Xiaomi 13T;Prepago 10GB;Empresa;20/10/2024;  Cercado de Lima  ;Vendedor 49;sandra.pérez@entel.pe;2x1 accesorios;3933.81;0.5;1966.9
ENT2024-01700;Sandra;Reyes;Tablet Samsung Tab A8;Prepago 30GB;Postpago;2024-03-12;San Isidro;Vendedor 45;sandra.reyes2@entel.pe;Bonificación 50GB;2867.81;0.5;1433.9
ENT2024-01701;Héctor;Molina;Xiaomi 13T;Prepago 10GB;Prepago;2024-06-13;Pueblo Libre;Vendedor 15;héctor.molina2@entel.pe;Instalación gratis;280.8;0.5;140.4
ENT2024-01702;Héctor;  Medina  ;;Prepago 30GB;Empresa;2024-11-05;El Agustino;Vendedor 02;héctor.medina2@entel.pe;Descuento 20%;4902.24;0.2;3921.79
ENT2024-01703;Jorge;Tapia;iPhone 14;Hogar Fibra 200Mbps;Hogar;2024-09-06;  Miraflores  ;Vendedor 34;jorge.tapia3@entel.pe;Sin promo;893.59;0.5;446.8
ENT2024-01704;  Patricia  ;Quispe;Samsung Galaxy S24;Hogar Fibra 200Mbps;Postpago;2024-09-15;  Carabayllo  ;Vendedor 35;patricia.quispe@entel.pe;Instalación gratis;2228.05;0.5;1114.03
ENT2024-01705;Rosa;  Carrasco  ;Samsung A54;Postpago 100GB;Postpago;2024-10-16;  San Isidro  ;Vendedor 36;rosa.carrasco2@entel.pe;Mes gratis;2438.82;0.5;1219.41
ENT2024-01706;  Mónica  ;  Hernández  ;Laptop HP 15;Postpago 100GB;Hogar;08/11/2024;Villa María del Triunfo;Vendedor 13;mónica.hernández3@entel.pe;Mes gratis;1596.43;0.1;1436.79
ENT2024-01707;  Marco  ;Mejía;iPhone 14;Prepago 30GB;Hogar;19/08/2024;El Agustino;Vendedor 10;marco.mejía3@entel.pe;;1353.69;0.2;1082.95
ENT2024-01708;  Diego  ;  Sánchez  ;Router 4G Entel;Empresa 200GB;Hogar;2024-09-27;  Los Olivos  ;Vendedor 48;diego.sánchez2@entel.pe;Roaming gratis 1 mes;1532.52;0.2;1226.02
ENT2024-01709;  Luis  ;Chávez;Infinix Note 40;Prepago 30GB;Postpago;2024-11-15;  Callao  ;Vendedor 02;luis.chávez@entel.pe;Sin promo;1984.94;0;1984.94
ENT2024-01710;Sofía;Salazar;iPhone 14;Postpago Ilimitado;Empresa;24/04/2024;Ate;Vendedor 44;sofía.salazar2@entel.pe;Bonificación 50GB;5709.88;0;5709.88
ENT2024-01711;Mónica;  Arias  ;Router 4G Entel;Prepago 10GB;Empresa;2024-10-22;Santiago de Surco;Vendedor 13;mónica.arias@entel.pe;Descuento 20%;7285.12;0.2;5828.1
ENT2024-01712;  Lucía  ;Castillo;Xiaomi Redmi Note 13;Postpago 100GB;Postpago;2024-09-30;Villa El Salvador;Vendedor 03;lucía.castillo2@entel.pe;Descuento 20%;2149.19;0.1;1934.27
ENT2024-01713;  Mónica  ;Benítez;iPhone 15;Empresa 200GB;Empresa;27/04/2024;Surquillo;Vendedor 14;mónica.benítez@entel.pe;Descuento 50% en 3 meses;5182.32;0;5182.32
ENT2024-01714;  Elena  ;Hernández;iPhone 14;Prepago 30GB;Prepago;2024-04-21;San Juan de Lurigancho;Vendedor 02;elena.hernández2@entel.pe;Descuento 20%;298.89;0.1;269
ENT2024-01715;  Martín  ;Torres;Tablet Samsung Tab A8;Hogar Fibra 200Mbps;Postpago;15/08/2024;El Agustino;Vendedor 48;martín.torres2@entel.pe;Descuento 50% en 3 meses;2691.02;0;2691.02
ENT2024-01716;Óscar;González;Xiaomi 13T;Hogar Fibra 500Mbps;Hogar;2024-04-11;San Borja;Vendedor 50;óscar.gonzález2@entel.pe;Roaming gratis 1 mes;1804.45;0.5;902.22
ENT2024-01717;Claudia;Torres;iPhone 15;Postpago Ilimitado;Postpago;24/03/2024;San Borja;Vendedor 08;claudia.torres@entel.pe;Instalación gratis;1258.98;0.2;1007.18
ENT2024-01718;Renzo;  Cáceres  ;Samsung A54;Empresa 200GB;Hogar;2024-04-07;  San Borja  ;Vendedor 06;renzo.cáceres@entel.pe;Bonificación 50GB;1419.34;0.2;1135.47
ENT2024-01719;Andrea;Morales;Oppo Reno10;Postpago 100GB;Hogar;09/01/2024;Lima;Vendedor 25;andrea.morales@entel.pe;Roaming gratis 1 mes;1035.38;0.2;828.3
ENT2024-01720;  Esteban  ;Ramírez;Samsung A54;Empresa 200GB;Empresa;2024-02-03;Chorrillos;Vendedor 42;esteban.ramírez3@entel.pe;2x1 accesorios;7970.96;0.5;3985.48
ENT2024-01721;  Sofía  ;  De la Cruz  ;iPhone 15;Hogar Fibra 200Mbps;Hogar;2024-01-09;  San Martín de Porres  ;Vendedor 47;;;845.82;0.1;761.24
ENT2024-01722;  Carlos  ;Vargas;Tablet Samsung Tab A8;Prepago 10GB;Prepago;2024-10-16;Lima;Vendedor 09;carlos.vargas2@entel.pe;Descuento 20%;357.32;0.2;285.86
ENT2024-01723;Andrés;  De la Cruz  ;Xiaomi 13T;Postpago 50GB;Postpago;2024-11-01;San Borja;Vendedor 48;andrés.delacruz@entel.pe;2x1 accesorios;1636.51;0.5;818.26
ENT2024-01724;  Héctor  ;  Luna  ;iPhone 14;Postpago Ilimitado;Hogar;2024-03-29;Barranco;Vendedor 34;héctor.luna3@entel.pe;Descuento 20%;1429.26;0.5;714.63
ENT2024-01725;Renzo;Ponce;Xiaomi Redmi Note 13;Empresa 200GB;Postpago;2024-03-24;Lima;Vendedor 32;renzo.ponce2@entel.pe;Descuento 50% en 3 meses;1797.19;0.5;898.6
ENT2024-01726;Elena;Chávez;Router 4G Entel;Empresa 200GB;Empresa;2024-11-14;Carabayllo;Vendedor 02;elena.chávez2@entel.pe;Sin promo;3931.19;0;3931.19
ENT2024-01727;  Ricardo  ;Rodríguez;Xiaomi 13T;Postpago 50GB;Prepago;27/07/2024;  Miraflores  ;Vendedor 35;ricardo.rodríguez2@entel.pe;Roaming gratis 1 mes;350.08;0.2;280.06
ENT2024-01728;  Nahuel  ;Cáceres;Router 5G Entel;Postpago Ilimitado;Prepago;2024-02-21;Lima;Vendedor 23;nahuel.cáceres@entel.pe;Descuento 50% en 3 meses;194.99;0;194.99
ENT2024-01729;  Miguel  ;Valdivia;iPhone 15;Postpago 100GB;Hogar;2024-08-25;Chorrillos;Vendedor 35;miguel.valdivia@entel.pe;Instalación gratis;862.25;0.5;431.12
